boolean,定子相序错误（仅调试模式）,2396
boolean,CPLD配置故障,2398
boolean,转子侧采样零漂过大,2399
boolean,转子侧EEPROM参数读写故障,2400
boolean,转子侧I2C通信故障,2401
boolean,转子内部CAN通信故障,2402
boolean,重启故障,2407
boolean,Chopper启动,2452
boolean,手动急停,2453
boolean,网侧自检,2455
boolean,机侧要求急停,2456
boolean,网侧软启动,2457
boolean,网侧正常停机,2458
boolean,网侧故障停机,2459
boolean,网侧初始化,2460
boolean,网侧调制OK,2461
boolean,网侧主接触器闭合,2467
boolean,网侧软启动器闭合,2468
boolean,IPM封锁（网侧）,2469
boolean,网侧d轴电流环积分饱和,2472
boolean,网侧q轴电流环积分饱和,2473
boolean,网侧直流电压环积分饱和,2474
boolean,输出控制电压限幅,2475
boolean,网侧模块需散热,2476
boolean,网侧功率模块需加热,2477
boolean,收到运行模式,2478
boolean,电网故障,2484
boolean,主断路器闭合,2485
boolean,网侧要求急停,2486
boolean,机侧自检OK,2488
boolean,机侧初始化OK,2489
boolean,并网成功,2490
boolean,crowbar启动,2491
boolean,机侧正常停机OK,2492
boolean,机侧模块需加热,2493
boolean,机侧模块需散热,2495
boolean,电网电压跌落期间开始发功率,2496
boolean,电网电压跌落,2497
boolean,电网电压不对称跌落,2498
boolean,并网接触器闭合,2499
boolean,电压d轴积分饱和,2500
boolean,电压q轴积分饱和,2501
boolean,有功功率环积分饱和,2502
boolean,无功功率环积分饱和,2503
boolean,电流d轴积分饱和,2504
boolean,电流q轴积分饱和,2505
boolean,控制电压总限幅,2506
boolean,IPM封锁（机侧）,2507
boolean,"机侧收到模式	",2508
boolean,转速达并网条件,2509
boolean,电压闭环,2510
boolean,功率闭环,2511
boolean,超速,2512
boolean,请求并网标,2513
boolean,转速在运行范围,2514
boolean,主滤波器故障,2515
boolean,24V电路故障,2516
boolean,综合错误和主熔断器错误,2517
boolean,模块硬件IPM（网侧）故障,2518
boolean,ChopperIPM故障,2519
boolean,网侧U相上桥臂过温,2520
boolean,网侧U相下桥臂过温标,2521
boolean,网侧V相上桥臂过温,2522
boolean,网侧V相下桥臂过温,2523
boolean,网侧W相上桥臂过温,2524
boolean,网侧W相下桥臂过温,2525
boolean,网侧A相硬件过流,2526
boolean,网侧B相硬件过流,2527
boolean,网侧C相硬件过流,2528
boolean,网侧Chopper硬件过流,2529
boolean,网侧硬件直流母线过压,2530
boolean,接触器无法吸合故障,2531
boolean,主接触器无法断开故障,2532
boolean,开关电源故障,2533
boolean,网侧和机侧CAN通信故障,2534
boolean,网侧AD零漂过大,2535
boolean,电网电压相序错误,2536
boolean,FRAM读写故障,2537
boolean,网侧U相功率模块故障,2538
boolean,网侧V相功率模块故障,2539
boolean,网侧W相功率模块故障,2540
boolean,主接触器不正常闭合,2541
boolean,预留,2542
boolean,预留,2543
boolean,预留,2544
boolean,预留,2545
boolean,预留,2546
boolean,网侧电网电压UV相瞬时过压,2547
boolean,网侧电网电压VW相瞬时过压,2548
boolean,网侧电网电压WU相瞬时过压,2549
boolean,网侧电网电压过压,2550
boolean,网侧IPM模块过温,2551
boolean,网侧两相温度相差过大,2552
boolean,网侧电网电压欠压,2553
boolean,"网侧调制失败	",2554
boolean,"网侧加热过热	",2555
boolean,网侧电网电压不平衡,2556
boolean,网侧电网电压UV相瞬时欠压,2557
boolean,网侧电网电压VW相瞬时欠压,2558
boolean,网侧温度线没插,2559
boolean,预留,2560
boolean,预留,2561
boolean,预留,2562
boolean,网侧电网过频故障,2563
boolean,网侧电网欠频故障,2564
boolean,网侧电流一级过流,2565
boolean,网侧电流二级过流,2566
boolean,Chopper动作太频繁,2567
boolean,网侧电流不平衡,2568
boolean,网侧直流母线软件过压,2569
boolean,网侧直流母线欠压,2570
boolean,网侧软启动超时,2571
boolean,网侧chopper误动作,2572
boolean,预留,2573
boolean,预留,2574
boolean,预留,2575
boolean,预留,2576
boolean,预留,2577
boolean,预留,2578
boolean,机侧两相温差过大,2579
boolean,主断路器无法闭合,2580
boolean,编码器转速故障,2581
boolean,主断路器自动跳闸,2582
boolean,机侧IPM故障,2583
boolean,机侧IPM过热,2584
boolean,自检时并网接触器没有断开,2585
boolean,光电码盘相序错误,2586
boolean,"运行时过速(>2000rpm)	",2587
boolean,机侧通讯故障,2588
boolean,机侧FRAM读写故障,2589
boolean,并网接触器无法闭合,2590
boolean,并网接触器无法断开,2591
boolean,机侧AD零漂过大,2592
boolean,定子电压综合矢量过大,2593
boolean,机侧Udc软件过压,2594
boolean,机侧U相IPM故障,2595
boolean,机侧v相IPM故障,2596
boolean,机侧w相IPM故障,2597
boolean,机侧A相硬件过流,2598
boolean,机侧B相硬件过流,2599
boolean,机侧C相硬件过流,2600
boolean,机侧U相上桥臂过温,2601
boolean,机侧U相下桥臂过温,2602
boolean,机侧V相上桥臂过温,2603
boolean,机侧V相下桥臂过温,2604
boolean,机侧W相上桥臂过温,2605
boolean,机侧W相下桥臂过温,2606
boolean,机侧硬件Udc过压,2607
boolean,机侧crowbar的IPM故障,2608
boolean,机侧电网相序错误,2609
boolean,机侧加热有问题,2610
boolean,机侧电网电压UV相瞬时过压,2611
boolean,机侧电网电压VW相瞬时过压,2612
boolean,机侧电网电压WU相瞬时过压,2613
boolean,机侧电网综合矢量过压,2614
boolean,机侧电网综合矢量欠压,2615
boolean,机侧电网电压UV相瞬时欠压,2616
boolean,机侧电网电压VW相瞬时欠压,2617
boolean,机侧转子一级过流,2618
boolean,机侧转子二级过流,2619
boolean,预留,2620
boolean,"机侧电网过频	",2621
boolean,机侧电网欠频,2622
boolean,运行时欠速,2623
boolean,机侧的crowbar误动作,2624
boolean,"定子一级过流	",2625
boolean,"定子二级过流	",2626
boolean,预留,2627
boolean,机侧Udc过压,2628
boolean,机侧Udc欠压,2629
boolean,机侧温度线没插,2630
boolean,机侧LVRT超时,2631
boolean,机侧LVRT重复,2632
boolean,机侧单元过加热,2633
boolean,机侧crowbar投入时间过长,2634
boolean,机侧电网未跌落,2635
boolean,机侧外部故障,2636
boolean,主控给定转矩掉线,2637
boolean,主控给定功率因数掉线,2638
boolean,1S2+/1S3+柜子外部故障,2701
boolean,24V 短路故障,2702
boolean,无用,2703
boolean,NPR变频器进线熔丝保护动作,2704
boolean,制动电阻温度高故障,2705
boolean,直流母线过电压故障,2706
boolean,驱动板故障,2707
boolean,IGBT的Uce电压过高故障,2708
boolean,IGBT过电流故障,2709
boolean,IGBT的Uce电压过高故障,2710
boolean,主接触器反馈故障,2711
boolean,预留,2712
boolean,预留,2713
boolean,预留,2714
boolean,预留,2715
boolean,预留,2716
boolean,NPR网侧变频器A类故障,2717
boolean,24V短路故障,2718
boolean,编码器故障,2719
boolean,Crowbar动作时间过长,2720
boolean,预留,2721
boolean,Crowbar误动作,2722
boolean,相模块排线没有插好,2723
boolean,IGBT过电流故障,2724
boolean,短路,2725
boolean,IGBT的CE击穿或脉冲受干扰,2726
boolean,定子接触器故障,2727
boolean,对地短路故障,2728
boolean,直流母线过电压故障,2729
boolean,NPR网侧变频器A类故障,2730
boolean,主断路器储能故障,2731
boolean,短路次数超限,2732
boolean,NTC（测温电阻）故障,2733
boolean,电网频率或相序错误,2734
boolean,直流母线电压低故障,2735
boolean,机侧和网侧的通讯故障,2736
boolean,网侧滤波回路故障,2737
boolean,直流母线电压检测保险丝熔断,2738
boolean,IGBT散热片高温故障,2739
boolean,预留,2740
boolean,预留,2741
boolean,过流故障,2742
boolean,对地短路故障,2743
boolean,CAN BUS故障,2744
boolean,充电故障,2745
boolean,4-20mA 信号线断开,2746
boolean,电网电压故障,2747
boolean,预留,2748
boolean,IGBT测温电阻故障,2749
boolean,IGBT散热片过热,2750
boolean,预留,2751
